GeneID	Symbol	EnsemblID
100616340	MIR4758	ENSG00000284074
100616252	MIR548AJ2	ENSG00000221466
100616191	MIR548AJ1	ENSG00000265669
100507608	KRTAP9-6	ENSG00000212659
100500906	MIR3689B	ENSG00000264163
100500868	MIR3913-2	ENSG00000283677
100500852	MIR3180-4	ENSG00000264115
100500849	MIR3916	ENSG00000283881
100337591	SNORA70F	ENSG00000206869
100128750	RBPMS-AS1	ENSG00000254109
100009676	ZBTB11-AS1	ENSG00000256628
692092	SNORD32B	ENSG00000201330
646864	ZNF723	ENSG00000268696
439936	LINC02899	ENSG00000248874
201283	AMZ2P1	ENSG00000291140
94163	SNORD38B	ENSG00000281859
89837	ULK4P3	ENSG00000178081
84996	URB1-AS1	ENSG00000256073
26812	SNORD37	ENSG00000206775
102557615	LINC01947	ENSG00000254130
102465859	MIR7978	ENSG00000283281
102465857	MIR7976	ENSG00000276083
102465856	MIR7974	ENSG00000274713
101929624	LINC01519	ENSG00000237267
101928085	ERICH6-AS1	ENSG00000240137
101927433	LINC01255	ENSG00000267252
100847059	MIR5094	ENSG00000264966
100847044	MIR5087	ENSG00000283676
100847039	MIR5092	ENSG00000264986
100847022	MIR5093	ENSG00000266307
100505797	NETO1-DT	ENSG00000263958
100302192	MIR548F1	ENSG00000221594
100130950	ZNF594-DT	ENSG00000261879
401134	LINC02232	ENSG00000250125
339894	LINC00880	ENSG00000243629
337970	KRTAP19-3	ENSG00000244025
337968	KRTAP6-3	ENSG00000212938
337967	KRTAP6-2	ENSG00000186930
158055	C9orf163	ENSG00000196366
116123	FMO9P	ENSG00000290604
79986	ZNF702P	ENSG00000242779
101954277	RNVU1-19	ENSG00000275538
101954276	RNVU1-6	ENSG00000201558
101954269	RNVU1-17	ENSG00000207349
101954266	RNVU1-14	ENSG00000207501
101927204	FAM111A-DT	ENSG00000245571
100652929	LINC02078	ENSG00000267719
100506686	IQCH-AS1	ENSG00000259673
100302277	MIR548I2	ENSG00000221275
100302186	MIR548I3	ENSG00000221305
100302178	MIR1295A	ENSG00000221390
100289388	KCTD21-AS1	ENSG00000246174
100287896	LIPT2-AS1	ENSG00000254837
613211	DEFB134	ENSG00000205882
345051	REELD1	ENSG00000250673
337976	KRTAP20-2	ENSG00000184032
337975	KRTAP20-1	ENSG00000244624
54143	LINC00308	ENSG00000184856
110806283	LIF-AS1	ENSG00000232530
105377667	CHAER1	ENSG00000288944
105376834	LINC02596	ENSG00000233431
105375847	CERNA3	ENSG00000253603
105370822	LINC02490	ENSG00000259237
104355292	LINC01525	ENSG00000235202
104326051	MAFA-AS1	ENSG00000254338
101929265	LINC01428	ENSG00000228888
101928919	LINC02489	ENSG00000255007
101928770	LINC01526	ENSG00000224995
101927630	LINC02889	ENSG00000236039
101340252	SNORD121B	ENSG00000238300
101340250	SNORA11E	ENSG00000221705
100873933	DPYD-AS2	ENSG00000235777
100423034	MIR3199-1	ENSG00000264073
100422989	MIR3155A	ENSG00000263628
100422950	MIR3141	ENSG00000264760
100422947	MIR3122	ENSG00000264358
100422936	MIR3153	ENSG00000265112
100422856	MIR3123	ENSG00000265831
100124540	SNORA11C	ENSG00000221459
100124539	SNORA11B	ENSG00000221102
100124537	SNORA70B	ENSG00000206937
100124536	SNORA38B	ENSG00000200394
100124535	SNORA36C	ENSG00000207016
100124534	SNORA84	ENSG00000239183
100113379	SNORD121A	ENSG00000238886
653061	GOLGA8S	ENSG00000261739
642864	SPATA42	ENSG00000203897
642659	HNRNPA1L3	ENSG00000224578
441897	PGBP	ENSG00000290561
387267	KRTAP5-4	ENSG00000241598
387266	KRTAP5-3	ENSG00000196224
219958	OR1S2	ENSG00000197887
164380	CST13P	ENSG00000290388
54072	LINC00158	ENSG00000185433
54055	CYP4F29P	ENSG00000290541
109286553	ARHGAP27P1-BPTFP1-KPNA2P3	ENSG00000215769
105377443	LINC02172	ENSG00000251632
101928496	LINC01492	ENSG00000225564
101927354	LINC03016	ENSG00000230825
100616492	MIR378F	ENSG00000264926
100616487	MIR4517	ENSG00000284541
100616477	MIR4442	ENSG00000283971
100616405	MIR4518	ENSG00000266305
100616404	MIR4515	ENSG00000263643
100616397	MIR4440	ENSG00000266109
100616299	MIR4450	ENSG00000263445
100616212	MIR3689F	ENSG00000266514
100616164	MIR4420	ENSG00000264773
100616154	MIR4466	ENSG00000271899
100616109	MIR4464	ENSG00000266760
100506497	CPVL-AS2	ENSG00000272568
100505549	ATP8B1-AS1	ENSG00000267040
100500889	MIR3657	ENSG00000266370
100500820	MIR3655	ENSG00000284325
100500816	MIR3649	ENSG00000266043
100288486	DDX11L9	ENSG00000290824
100287102	DDX11L1	ENSG00000290825
100049716	NINJ2-AS1	ENSG00000177406
727924	LINC02203	ENSG00000280709
643180	CCT6P3	ENSG00000290860
441058	LINC01667	ENSG00000280081
401398	POT1-AS1	ENSG00000224897
339807	LINC02579	ENSG00000233694
285074	ANAPC1P2	ENSG00000285793
150291	MORC2-AS1	ENSG00000235989
101927554	LINC01250	ENSG00000234423
101927043	EPCAM-DT	ENSG00000234690
100873857	SNORD115-46	ENSG00000276844
100873856	SNORD116-30	ENSG00000252277
100616490	MIR4706	ENSG00000266531
100616466	MIR4520-2	ENSG00000283301
100616459	MIR4745	ENSG00000284361
100616425	MIR4748	ENSG00000265879
100616421	MIR4689	ENSG00000264101
100616416	MIR4727	ENSG00000274054
100616393	MIR4657	ENSG00000284261
100616386	MIR4654	ENSG00000266144
100616364	MIR4785	ENSG00000283734
100616358	MIR4800	ENSG00000284276
100616348	MIR4659A	ENSG00000266038
100616337	MIR4747	ENSG00000263409
100616332	MIR4716	ENSG00000264210
100616315	MIR4781	ENSG00000283749
100616314	MIR4750	ENSG00000284394
100616303	MIR3688-2	ENSG00000283379
100616291	MIR4791	ENSG00000271898
100616285	MIR4645	ENSG00000266750
100616248	MIR4724	ENSG00000284424
100616224	MIR4753	ENSG00000263439
100616203	MIR4734	ENSG00000275238
100616176	MIR4708	ENSG00000266740
100616168	MIR4754	ENSG00000266640
100616166	MIR4796	ENSG00000264623
100616124	MIR4647	ENSG00000284427
100130717	HDHD5-AS1	ENSG00000185837
100036565	SNORD115-28	ENSG00000200801
100036564	SNORD115-27	ENSG00000201300
647323	LINC02026	ENSG00000214146
646103	TAF11L3	ENSG00000284439
404665	CACTIN-AS1	ENSG00000226800
391746	TAF11L4	ENSG00000284283
337985	KRTAP20-3	ENSG00000206104
284023	RNF227	ENSG00000179859
207147	PRSS59P	ENSG00000186163
110806301	LINC02560	ENSG00000268307
110806285	LINC02561	ENSG00000224034
109729135	MIR4422HG	ENSG00000231090
102724167	PABPC5-AS1	ENSG00000234161
101929054	TWF2-DT	ENSG00000243224
101929052	LINC00836	ENSG00000280809
101929011	LINC02702	ENSG00000237937
101928101	IL6R-AS1	ENSG00000228013
100874059	LINC00297	ENSG00000224329
100874055	LINC00570	ENSG00000224177
100852409	NEGR1-IT1	ENSG00000228853
100528030	POC1B-GALNT4	ENSG00000259075
100506258	SYT9-AS1	ENSG00000251364
100500919	MIR548Y	ENSG00000263945
100500829	MIR3943	ENSG00000264069
100500822	MIR3937	ENSG00000263730
100500818	MIR3945	ENSG00000266698
100287948	LINC01699	ENSG00000179452
100131315	GREM1-AS1	ENSG00000259721
100129969	SPATA31F3	ENSG00000187791
100129066	LINC03062	ENSG00000237372
729096	BMS1P4	ENSG00000271816
692085	SNORD45C	ENSG00000206620
649238	PNMA6E	ENSG00000214897
642484	LINC03069	ENSG00000206129
441495	CENPVL2	ENSG00000283093
387273	KRTAP5-10	ENSG00000204572
347549	CENPVL3	ENSG00000224109
151477	LINC00471	ENSG00000181798
81248	OR52P1	ENSG00000181109
79963	ABCA11P	ENSG00000251595
26804	SNORD45B	ENSG00000201487
26800	SNORD49A	ENSG00000277370
26793	SNORD56	ENSG00000229686
101929486	LINC01722	ENSG00000233048
101928404	RGS5-AS1	ENSG00000232892
101927891	PKN2-AS1	ENSG00000237505
100506108	SIX3-AS1	ENSG00000236502
400581	GRAPL	ENSG00000189152
283692	CPEB1-AS1	ENSG00000259462
127617	OR14L1	ENSG00000198452
91370	LIF-AS2	ENSG00000268812
29018	FOXN3-AS2	ENSG00000259073
103504739	MIR6724-3	ENSG00000277379
103504733	MIR6724-4	ENSG00000275692
103504727	MIR6724-2	ENSG00000274060
102466721	MIR892C	ENSG00000252219
102466719	MIR6716	ENSG00000284246
102466189	MIR6715A	ENSG00000276857
102465974	MIR6719	ENSG00000277759
102465433	MIR6724-1	ENSG00000275950
102465431	MIR6722	ENSG00000278756
102465428	MIR6717	ENSG00000284122
102465427	MIR6715B	ENSG00000283688
101929215	THBS4-AS1	ENSG00000249825
101926892	LINC03020	ENSG00000253967
100499171	LINC00276	ENSG00000230448
100126341	MIR891A	ENSG00000216056
645843	TMEM14EP	ENSG00000221962
643909	SPDYE9	ENSG00000186645
642819	ZNF487	ENSG00000243660
402779	CSMD2-AS1	ENSG00000231163
150384	GTSE1-DT	ENSG00000277232
112935969	SCAT8	ENSG00000236345
112935960	SCAT2	ENSG00000257596
111082988	LINC02155	ENSG00000254120
110384692	LOC110384692	ENSG00000244731
102465690	MIR7153	ENSG00000283492
101928075	TTC9-DT	ENSG00000245466
101928036	HRAT17	ENSG00000234520
101927795	BZW1-AS1	ENSG00000230408
101927379	LINC02201	ENSG00000251538
100533952	RBAK-RBAKDN	ENSG00000272968
100507362	LINC01015	ENSG00000224582
100506714	NUP50-DT	ENSG00000226328
440452	TBC1D3P2	ENSG00000290800
440350	NPIPB7	ENSG00000233232
388761	OR14A2	ENSG00000241128
283314	C1RL-AS1	ENSG00000205885
110116772	ZNF765-ZNF761	ENSG00000160336
103504740	MIR3670-4	ENSG00000274025
103504726	MIR3670-3	ENSG00000265776
102467003	MIR7851	ENSG00000278520
102466865	MIR7848	ENSG00000276961
102466864	MIR6516	ENSG00000284250
102466518	MIR6081	ENSG00000274115
102466103	MIR6075	ENSG00000273742
102465944	MIR6072	ENSG00000278069
102465842	MIR7856	ENSG00000278281
102465840	MIR7854	ENSG00000277255
102465839	MIR7852	ENSG00000275455
102465838	MIR7850	ENSG00000277904
102465836	MIR7846	ENSG00000283789
102465835	MIR7845	ENSG00000277590
102465834	MIR7844	ENSG00000283818
102464834	MIR6085	ENSG00000275451
102464833	MIR6084	ENSG00000284005
102464832	MIR6083	ENSG00000276656
102464831	MIR6080	ENSG00000278581
102464830	MIR6079	ENSG00000283477
102464829	MIR6078	ENSG00000274809
102464828	MIR6076	ENSG00000278038
102464827	MIR6074	ENSG00000276878
102464826	MIR6073	ENSG00000284094
102464825	MIR6070	ENSG00000278433
102464823	MIR6068	ENSG00000275836
101928784	RORA-AS1	ENSG00000245534
100847072	MIR5008	ENSG00000264483
100847021	MIR5002	ENSG00000266383
100847002	MIR5011	ENSG00000263354
100846994	MIR3670-2	ENSG00000264722
100506637	PRKAR2A-AS1	ENSG00000224424
100500912	MIR3674	ENSG00000283858
100500910	MIR3670-1	ENSG00000263918
100500886	MIR3683	ENSG00000266287
100500879	MIR3668	ENSG00000263514
100500876	MIR3675	ENSG00000263811
100500869	MIR3672	ENSG00000265456
100500867	MIR3684	ENSG00000265213
100500854	MIR3671	ENSG00000265996
100500802	MIR3685	ENSG00000265917
642757	TBC1D22A-AS1	ENSG00000280080
401082	LINC01205	ENSG00000228980
400932	LINC00898	ENSG00000205634
347686	SNORD64	ENSG00000276610
338428	SNORD109A	ENSG00000274640
338427	SNORD108	ENSG00000239014
127608	OR2AJ1	ENSG00000177275
91380	SNORD107	ENSG00000276314
115995503	XNDC1CP	ENSG00000289718
107984208	USP6NL-AS1	ENSG00000271360
105371653	GS1-204I12.4	ENSG00000261729
105371644	LINC01688	ENSG00000227181
102724508	EFCAB13-DT	ENSG00000263293
102723713	LOC102723713	ENSG00000183632
102723655	LOC102723655	ENSG00000183632
101929541	LINC02608	ENSG00000226251
100847087	MIR5192	ENSG00000266097
100847036	MIR5186	ENSG00000264330
100846991	MIR5197	ENSG00000266478
100652759	PRICKLE2-AS1	ENSG00000241111
100507605	LINC00837	ENSG00000235824
100506827	LINC02475	ENSG00000251350
100506122	LINC02431	ENSG00000248872
100505795	PBX1-AS1	ENSG00000233693
100500895	MIR548AA2	ENSG00000207688
100500883	MIR550B1	ENSG00000283237
100500871	MIR3622B	ENSG00000265075
100500863	MIR548AA1	ENSG00000207704
100500860	MIR3618	ENSG00000284140
100500856	MIR548Z	ENSG00000266016
100500830	MIR550B2	ENSG00000283461
100500811	MIR3621	ENSG00000263697
100288079	GS1-279B7.1	ENSG00000261024
100132101	HERC2P7	ENSG00000290912
100130539	LINC02881	ENSG00000277288
767611	SNORD114-30	ENSG00000201318
767610	SNORD114-29	ENSG00000201689
767609	SNORD114-28	ENSG00000200480
767608	SNORD114-27	ENSG00000200636
767606	SNORD114-26	ENSG00000200413
767605	SNORD114-25	ENSG00000200612
767604	SNORD114-24	ENSG00000201899
767603	SNORD114-23	ENSG00000200406
767600	SNORD114-22	ENSG00000202293
767599	SNORD114-21	ENSG00000272344
767598	SNORD114-20	ENSG00000202048
767597	SNORD114-19	ENSG00000199942
767596	SNORD114-18	ENSG00000202142
767595	SNORD114-17	ENSG00000201569
767594	SNORD114-16	ENSG00000199914
767593	SNORD114-15	ENSG00000201557
767592	SNORD114-14	ENSG00000199593
767591	SNORD114-13	ENSG00000201247
767590	SNORD114-12	ENSG00000202270
767589	SNORD114-11	ENSG00000200608
767588	SNORD114-10	ENSG00000200279
767585	SNORD114-9	ENSG00000201240
767583	SNORD114-7	ENSG00000199390
767582	SNORD114-6	ENSG00000201263
767581	SNORD114-5	ENSG00000199798
767578	SNORD114-2	ENSG00000200823
767569	SNORD113-9	ENSG00000201950
767568	SNORD113-8	ENSG00000200367
767567	SNORD113-7	ENSG00000200632
767566	SNORD113-6	ENSG00000200215
767565	SNORD113-5	ENSG00000272474
767564	SNORD113-4	ENSG00000201672
767563	SNORD113-3	ENSG00000201700
767562	SNORD113-2	ENSG00000212384
414245	DNAJC9-AS1	ENSG00000227540
401431	ATP6V0E2-AS1	ENSG00000204934
400800	LINC02789	ENSG00000231718
391267	ANKRD20A11P	ENSG00000291280
221060	RPP38-DT	ENSG00000176236
116828	N4BP2L2-IT2	ENSG00000281026
26138	LINC00588	ENSG00000215117
109729164	LINC02234	ENSG00000248202
105378853	LINC02609	ENSG00000233593
105375706	LINC02237	ENSG00000253434
104355145	NCOA7-AS1	ENSG00000232131
103752586	BIRC6-AS2	ENSG00000290864
102723629	LINC02677	ENSG00000242147
102466967	MIR6130	ENSG00000275469
102466616	MIR6132	ENSG00000283923
102466615	MIR6127	ENSG00000276835
102465140	MIR6134	ENSG00000277569
102465138	MIR6131	ENSG00000277073
102465137	MIR6129	ENSG00000273500
102465136	MIR378J	ENSG00000274620
102465135	MIR6128	ENSG00000274770
101954275	RNU6-7	ENSG00000201654
101954271	RNU6-9	ENSG00000207507
101928445	RUFY1-AS1	ENSG00000244945
101927869	LINC01689	ENSG00000224832
101927430	LINC01903	ENSG00000265555
101927228	LINC02179	ENSG00000261623
101927112	LINC01581	ENSG00000259724
100874151	LINC00381	ENSG00000226240
100507053	LOC100507053	ENSG00000246090
100289341	MAN1B1-DT	ENSG00000268996
100133036	FAM95B1	ENSG00000290718
100128554	LINC02347	ENSG00000214043
729614	SPEN-AS1	ENSG00000179743
653645	TBC1D3P1-DHX40P1	ENSG00000267104
652972	LRRC37A5P	ENSG00000290837
646268	LINC01704	ENSG00000231666
339803	C2orf74-DT	ENSG00000212978
337978	KRTAP21-2	ENSG00000187026
337969	KRTAP19-2	ENSG00000186965
285972	LINC00996	ENSG00000242258
84983	FAM222A-AS1	ENSG00000255650
25786	DGCR11	ENSG00000273311
103504741	MIR5701-3	ENSG00000264902
103504736	MIR8069	ENSG00000278618
103091866	LINC01145	ENSG00000290867
102467004	MIR8053	ENSG00000277388
102466918	MIR8059	ENSG00000278672
102466889	MIR8071-2	ENSG00000277030
102466880	MIR8088	ENSG00000275335
102466879	MIR8083	ENSG00000274940
102466878	MIR8078	ENSG00000277521
102466877	MIR8072	ENSG00000284425
102466876	MIR8068	ENSG00000273912
102466875	MIR8063	ENSG00000277202
102466874	MIR8057	ENSG00000276221
102466873	MIR8052	ENSG00000274999
102466253	MIR8076	ENSG00000275670
102466251	MIR8061	ENSG00000277636
102466162	MIR548AZ	ENSG00000276479
102465995	MIR8081	ENSG00000277889
102465882	MIR8089	ENSG00000277912
102465881	MIR8087	ENSG00000278483
102465880	MIR8086	ENSG00000275036
102465879	MIR8085	ENSG00000284258
102465878	MIR8082	ENSG00000275810
102465877	MIR8080	ENSG00000276917
102465875	MIR8077	ENSG00000277533
102465871	MIR8071-1	ENSG00000274172
102465870	MIR8070	ENSG00000278529
102465869	MIR8067	ENSG00000277919
102465868	MIR8066	ENSG00000273882
102465867	MIR8065	ENSG00000273648
102465866	MIR8064	ENSG00000275789
102465865	MIR8062	ENSG00000278159
102465864	MIR8060	ENSG00000278103
102465863	MIR8058	ENSG00000277387
102465862	MIR8056	ENSG00000274994
102465860	MIR8054	ENSG00000275868
102465253	MIR6507	ENSG00000274056
102465251	MIR6504	ENSG00000275109
102465250	MIR6503	ENSG00000275344
102465249	MIR6502	ENSG00000284011
102465247	MIR548AY	ENSG00000276147
101929378	LINC01876	ENSG00000226383
101928978	LINC02994	ENSG00000250546
101928284	PDE9A-AS1	ENSG00000225731
101928161	NCKAP5-AS2	ENSG00000226953
100847091	MIR5681B	ENSG00000283505
100847085	MIR5706	ENSG00000264536
100847082	MIR5692C1	ENSG00000265924
100847075	MIR5685	ENSG00000264056
100847071	MIR5684	ENSG00000263800
100847063	MIR548AX	ENSG00000263652
100847058	MIR5681A	ENSG00000266502
100847055	MIR5697	ENSG00000265521
100847048	MIR5690	ENSG00000265527
100847047	MIR4666B	ENSG00000264090
100847043	MIR5682	ENSG00000264477
100847040	MIR5704	ENSG00000265859
100847032	MIR5707	ENSG00000265598
100847031	MIR5700	ENSG00000266099
100847027	MIR5705	ENSG00000263981
100847024	MIR5698	ENSG00000263987
100847019	MIR5687	ENSG00000265135
100847017	MIR5692C2	ENSG00000266668
100847016	MIR5695	ENSG00000266721
100847013	MIR5692B	ENSG00000264580
100847007	MIR5696	ENSG00000264857
100847005	MIR5701-2	ENSG00000277841
100847001	MIR5680	ENSG00000266756
100846998	MIR5689	ENSG00000263705
100846992	MIR548AW	ENSG00000263816
100534012	TNFAIP8L2-SCNM1	ENSG00000163156
100287042	MIF4GD-DT	ENSG00000263843
100132987	LINC00856	ENSG00000230417
100132708	CYP4F30P	ENSG00000290699
731424	MIR3945HG	ENSG00000251230
727982	LINC01249	ENSG00000231532
692213	SNORD110	ENSG00000221116
692212	SNORD99	ENSG00000221539
692211	SNORD98	ENSG00000283551
692210	SNORD93	ENSG00000221740
692209	SNORD92	ENSG00000264994
692206	SNORD90	ENSG00000212447
692202	SNORD88A	ENSG00000221241
692110	SNORD70	ENSG00000212534
692107	SNORD66	ENSG00000212158
692106	SNORD65	ENSG00000277512
692058	SNORD11	ENSG00000238317
692057	SNORD12	ENSG00000212304
619564	SNORD72	ENSG00000212296
594838	SNORD100	ENSG00000221500
400997	ACOXL-AS1	ENSG00000204581
400684	DPY19L3-DT	ENSG00000267213
390538	OR4M2	ENSG00000274102
283480	FGF14-IT1	ENSG00000243319
200197	TMEM51-AS1	ENSG00000175147
150776	SMPD4BP	ENSG00000152117
140834	LINC01620	ENSG00000168746
105377105	FLNB-AS1	ENSG00000244161
100631378	WDR87BP	ENSG00000290722
100130197	EFCAB14-AS1	ENSG00000228237
677780	SCARNA11	ENSG00000251898
646024	RAET1K	ENSG00000290917
348926	FAM86EP	ENSG00000290374
111216275	KIF26B-AS1	ENSG00000232192
102725121	DDX11L17	ENSG00000290825
102724550	LINC02015	ENSG00000231574
101928969	RHOXF1-AS1	ENSG00000258545
101927056	LINC02614	ENSG00000241288
100874092	UBE2E1-AS1	ENSG00000223791
100287596	DDX11L5	ENSG00000290824
100287045	FAM90A26	ENSG00000229924
100287029	DDX11L10	ENSG00000290355
100128505	ASTN2-AS1	ENSG00000229105
677781	SCARNA16	ENSG00000275143
644145	EXOC1L	ENSG00000250821
400208	LINC00517	ENSG00000259091
389791	PTGES2-AS1	ENSG00000232850
283521	TMEM272	ENSG00000281106
148046	CIRBP-AS1	ENSG00000267493
79296	OR52E1	ENSG00000273085
26530	OR12D1	ENSG00000251608
101929241	LINC02325	ENSG00000246084
101928158	LAMA5-AS1	ENSG00000228812
100874123	ZNRF3-AS1	ENSG00000177993
100861468	LINC00492	ENSG00000250958
100847093	MIR5589	ENSG00000266204
100847092	MIR548AS	ENSG00000263741
100847089	MIR5584	ENSG00000263381
100847088	MIR5586	ENSG00000263629
100847083	MIR548AV	ENSG00000263750
100847061	MIR4536-2	ENSG00000266328
100847045	MIR548AU	ENSG00000283146
100847025	MIR5583-1	ENSG00000266148
100847000	MIR5579	ENSG00000266570
100846997	MIR5583-2	ENSG00000283645
100528020	FAM187A	ENSG00000214447
100506422	LOC100506422	ENSG00000276759
100500915	MIR3915	ENSG00000263600
100500877	MIR3923	ENSG00000265193
100500859	MIR3921	ENSG00000264897
100500834	MIR3924	ENSG00000264747
100500823	MIR3920	ENSG00000263885
100500803	MIR3919	ENSG00000263634
100289150	FAM197Y5	ENSG00000290330
100288527	REXO1L2P	ENSG00000277422
100144597	LINC01056	ENSG00000237119
100133234	SBF1P1	ENSG00000248522
100129250	SMIM27	ENSG00000235453
100113404	LINC00583	ENSG00000205636
100101121	TTTY23B	ENSG00000290369
100101120	TTTY7B	ENSG00000147761
100101118	TTTY8B	ENSG00000185700
100101116	TTTY1B	ENSG00000129816
100101115	TTTY21B	ENSG00000237563
728524	SPDYE8	ENSG00000273520
646066	TAF11L5	ENSG00000284234
641776	SPDYE14	ENSG00000286014
440560	PRAMEF11	ENSG00000239810
391747	TAF11L6	ENSG00000284042
387815	OR8G3P	ENSG00000255425
200261	LINC00656	ENSG00000233746
153684	ANXA2R-AS1	ENSG00000215068
105375430	SLC12A9-AS1	ENSG00000236305
101954272	RNVU1-3	ENSG00000201183
101954267	RNVU1-15	ENSG00000207205
101954264	RNVU1-4	ENSG00000277610
101928470	TMEM246-AS1	ENSG00000225376
101927815	LINC03021	ENSG00000254319
101447996	RNVU1-8	ENSG00000286172
100996307	LIPE-AS1	ENSG00000213904
100874326	DSCAM-IT1	ENSG00000233756
100874251	KIRREL3-AS2	ENSG00000254960
100861552	LINC00558	ENSG00000261517
100527964	LHX4-AS1	ENSG00000230124
100507171	BOLA3-DT	ENSG00000225439
100507034	PITRM1-AS1	ENSG00000237399
100506286	TBC1D8-AS1	ENSG00000272902
100505545	LINC01095	ENSG00000248809
728558	ENTPD1-AS1	ENSG00000226688
645974	PABPC1L2B	ENSG00000184388
619455	SPANXA2-OT1	ENSG00000277215
441242	LINC03006	ENSG00000290926
440714	LINC02869	ENSG00000228208
440132	LINC00545	ENSG00000236094
401232	LINC01011	ENSG00000244041
400946	LINC00954	ENSG00000228784
286101	ZNF252P	ENSG00000291080
283731	LOC283731	ENSG00000248540
257358	LINC01366	ENSG00000235172
158572	USP27X-DT	ENSG00000234390
139420	PPP4R3C	ENSG00000224960
114819	CROCCP3	ENSG00000290842
84322	ZBTB7C-AS2	ENSG00000280197
103504734	MIR1244-4	ENSG00000283475
101927378	LINC03017	ENSG00000235139
100861554	LINC00563	ENSG00000261097
100507291	COPB2-DT	ENSG00000248932
100423041	MIR4296	ENSG00000264572
100423035	MIR4313	ENSG00000284385
100423031	MIR4321	ENSG00000284272
100423028	MIR4254	ENSG00000266580
100423027	MIR4266	ENSG00000265965
100423021	MIR4298	ENSG00000264493
100423019	MIR4307	ENSG00000265165
100423015	MIR4289	ENSG00000265873
100423004	MIR4315-1	ENSG00000284055
100422999	MIR4278	ENSG00000283420
100422994	MIR4267	ENSG00000265682
100422984	MIR4308	ENSG00000265432
100422983	MIR4314	ENSG00000264005
100422976	MIR4256	ENSG00000283296
100422975	MIR4252	ENSG00000265392
100422971	MIR4312	ENSG00000265195
100422968	MIR4251	ENSG00000283572
100422965	MIR4263	ENSG00000265321
100422961	MIR4315-2	ENSG00000284172
100422955	MIR4273	ENSG00000266396
100422954	MIR4309	ENSG00000266015
100422941	MIR4272	ENSG00000283298
100422927	MIR4291	ENSG00000265347
100422925	MIR4322	ENSG00000264266
100422924	MIR4303	ENSG00000263890
100422919	MIR1302-11	ENSG00000283801
100422917	MIR4283-1	ENSG00000264426
