SCREEN_ID,SOURCE_ID,SOURCE_TYPE,AUTHOR,SCREEN_NAME,SCORES_SIZE,FULL_SIZE,FULL_SIZE_AVAILABLE,NUMBER_OF_HITS,ANALYSIS,SIGNIFICANCE_INDICATOR,SIGNIFICANCE_CRITERIA,THROUGHPUT,SCREEN_TYPE,SCREEN_FORMAT,EXPERIMENTAL_SETUP,DURATION,CONDITION_NAME,CONDITION_DOSAGE,MOI,LIBRARY,LIBRARY_TYPE,LIBRARY_METHODOLOGY,ENZYME,CELL_LINE,CELL_TYPE,PHENOTYPE,SCORE_COL_COUNT,SCORE.1_TYPE,SCORE.2_TYPE,SCORE.3_TYPE,SCORE.4_TYPE,SCORE.5_TYPE,ORGANISM_ID,ORGANISM_OFFICIAL,NOTES,SOURCE,SCREEN_RATIONALE,CELL_TYPE_BROAD
1885,34497417,pubmed,Kamber RA (2021),2-PMID34497417,18913,18913,Yes,343,CasTLE,Column Significance,NA,High Throughput,Positive and Negative Selection,Pool,Other,8 Days,J774 macrophages; anti-CD20/anti-CD47,NA,= 0.2,CRISPRa-v2 (activation),CRISPRa,Activation,dCas9–VPR,RAMOS,Burkitt Lymphoma Cell Line,cell proliferation,3,CasTLE Score,CasTLE Effect,p-Value,NA,NA,9606,H. sapiens,"Genes with a negative Castle effect are pro-phagocytic, genes whose overexpression decreases cancer cell survival upon incubation with macrophages and anti-CD20 and anti-CD47 antibodies|Genes with a positive Castle effect are anti-phagocytic, genes whose overexpression increases cancer cell survival upon incubation with macrophages and anti-CD20 and anti-CD47 antibodies",BioGRID ORCS,Regulators of cancer response to antibody-dependent cellular phagocytosis (ADCP),Lymphoid
1900,36002574,pubmed,Carnevale J (2022),1-PMID36002574,19364,19364,Yes,906,Z-score based on MAGECK score,Score Significance,Score.1 (ZLFC) > 1.54,High Throughput,Positive Selection,Pool,Drug Exposure,17 Days,CGS-21680,20.0 µM,NA,Brunello (human),CRISPRn,Knockout,Cas9,Primary T-cells,T cell,cell proliferation,1,ZLFC,NA,NA,NA,NA,9606,H. sapiens,KO of the hit genes results in increased proliferation of T-cells even in the presence of suppressive conditions,BioGRID ORCS,Increased resistance to  suppression of T-cell proliferation,Lymphoid
1901,36002574,pubmed,Carnevale J (2022),2-PMID36002574,14790,14790,Yes,927,Z-score based on MAGECK score,Score Significance,Score.1 (ZLFC) > 1.54,High Throughput,Positive Selection,Pool,Drug Exposure,17 Days,Cyclosporin A,50.0 nM,NA,Brunello (human),CRISPRn,Knockout,Cas9,Primary T-cells,T cell,cell proliferation,1,ZLFC,NA,NA,NA,NA,9606,H. sapiens,KO of the hit genes results in increased proliferation of T-cells even in the presence of suppressive conditions (cyclosporine),BioGRID ORCS,Increased resistance to  suppression of T-cell proliferation,Lymphoid
1902,36002574,pubmed,Carnevale J (2022),3-PMID36002574,14790,14790,Yes,955,Z-score based on MAGECK score,Score Significance,Score.1 (ZLFC) > 1.54,High Throughput,Positive Selection,Pool,Drug Exposure,17 Days,Tacrolimus,5.0 nM,NA,Brunello (human),CRISPRn,Knockout,Cas9,Primary T-cells,T cell,cell proliferation,1,ZLFC,NA,NA,NA,NA,9606,H. sapiens,KO of the hit genes results in increased proliferation of T-cells even in the presence of suppressive conditions (Tacrolimus),BioGRID ORCS,Increased resistance to  suppression of T-cell proliferation,Lymphoid
1903,36002574,pubmed,Carnevale J (2022),4-PMID36002574,19347,19347,Yes,965,Z-score based on MAGECK score,Score Significance,Score.1 (ZLFC) > 1.54,High Throughput,Positive Selection,Pool,Cytokine exposure,17 Days,TGFβ1,10.0 ng/mL,NA,Brunello (human),CRISPRn,Knockout,Cas9,Primary T-cells,T cell,cell proliferation,1,ZLFC,NA,NA,NA,NA,9606,H. sapiens,KO of the hit genes results in increased proliferation of T-cells even in the presence of suppressive conditions (TGFb1),BioGRID ORCS,Increased resistance to  suppression of T-cell proliferation,Lymphoid
1904,36002574,pubmed,Carnevale J (2022),5-PMID36002574,19362,19362,Yes,895,Z-score based on MAGECK score,Score Significance,Score.1 (ZLFC) > 1.54,High Throughput,Positive Selection,Pool,T cell exposure,17 Days,CD4+CD127lowCD25+ Treg cells,"1.0 Ratio of effector cells to target cells, target cells=1",NA,Brunello (human),CRISPRn,Knockout,Cas9,Primary T-cells,T cell,cell proliferation,1,ZLFC,NA,NA,NA,NA,9606,H. sapiens,KO of the hit genes results in increased proliferation of T-cells even in the presence of suppressive conditions (Treg cells),BioGRID ORCS,Increased resistance to  suppression of T-cell proliferation,Lymphoid
1905,36002574,pubmed,Carnevale J (2022),6-PMID36002574,19362,19362,Yes,707,Z-score based on MAGECK score,Score Significance,Score.1 (ZLFC) > 1.54,High Throughput,Positive Selection,Pool,Timecourse,17 Days,NA,NA,NA,Brunello (human),CRISPRn,Knockout,Cas9,Primary T-cells,T cell,cell proliferation,1,ZLFC,NA,NA,NA,NA,9606,H. sapiens,KO of the hit gene results in enrichment in a highly dividing T-cell population compared to a non-highly dividing population in response to stimulation of proliferation,BioGRID ORCS,Increased T-cell proliferation,Lymphoid
193,29083409,pubmed,Meyers RM (2017),13-PMID29083409,17670,17670,Yes,1881,CERES,Score Significance,Score.2 (FDR) < 0.05,High Throughput,Negative Selection,Pool,Timecourse,21 Days,NA,NA,< 1,Avana,CRISPRn,Knockout,Cas9,YAPC,Cancer Cell Line,cell proliferation,2,CERES score,FDR,NA,NA,NA,9606,H. sapiens,"To identify gene hits at an FDR < 0.05, ORCS estimated FDRs for the CERES Avana dataset using customized gold-standard positive and negative sets of genes. The custom positive set included genes essential in at least 90% of cell lines in both the CERES Avana dataset (PMID:29083409) and the 10 lines included in Bertomeu et al. (PMID:29038160). The custom negative set included genes essential in zero cell lines from one of the two datasets and in <=10% of the other dataset.",BioGRID ORCS,Cell-essential genes,Pancreas
210,29083409,pubmed,Meyers RM (2017),30-PMID29083409,17670,17670,Yes,1964,CERES,Score Significance,Score.2 (FDR) < 0.05,High Throughput,Negative Selection,Pool,Timecourse,21 Days,NA,NA,< 1,Avana,CRISPRn,Knockout,Cas9,639V,Cancer Cell Line,cell proliferation,2,CERES score,FDR,NA,NA,NA,9606,H. sapiens,"To identify gene hits at an FDR < 0.05, ORCS estimated FDRs for the CERES Avana dataset using customized gold-standard positive and negative sets of genes. The custom positive set included genes essential in at least 90% of cell lines in both the CERES Avana dataset (PMID:29083409) and the 10 lines included in Bertomeu et al. (PMID:29038160). The custom negative set included genes essential in zero cell lines from one of the two datasets and in <=10% of the other dataset.",BioGRID ORCS,Cell-essential genes,Urinary
211,29083409,pubmed,Meyers RM (2017),31-PMID29083409,17670,17670,Yes,1965,CERES,Score Significance,Score.2 (FDR) < 0.05,High Throughput,Negative Selection,Pool,Timecourse,21 Days,NA,NA,< 1,Avana,CRISPRn,Knockout,Cas9,647V,Cancer Cell Line,cell proliferation,2,CERES score,FDR,NA,NA,NA,9606,H. sapiens,"To identify gene hits at an FDR < 0.05, ORCS estimated FDRs for the CERES Avana dataset using customized gold-standard positive and negative sets of genes. The custom positive set included genes essential in at least 90% of cell lines in both the CERES Avana dataset (PMID:29083409) and the 10 lines included in Bertomeu et al. (PMID:29038160). The custom negative set included genes essential in zero cell lines from one of the two datasets and in <=10% of the other dataset.",BioGRID ORCS,Cell-essential genes,Urinary
212,29083409,pubmed,Meyers RM (2017),32-PMID29083409,17670,17670,Yes,1947,CERES,Score Significance,Score.2 (FDR) < 0.05,High Throughput,Negative Selection,Pool,Timecourse,21 Days,NA,NA,< 1,Avana,CRISPRn,Knockout,Cas9,769P,Cancer Cell Line,cell proliferation,2,CERES score,FDR,NA,NA,NA,9606,H. sapiens,"To identify gene hits at an FDR < 0.05, ORCS estimated FDRs for the CERES Avana dataset using customized gold-standard positive and negative sets of genes. The custom positive set included genes essential in at least 90% of cell lines in both the CERES Avana dataset (PMID:29083409) and the 10 lines included in Bertomeu et al. (PMID:29038160). The custom negative set included genes essential in zero cell lines from one of the two datasets and in <=10% of the other dataset.",BioGRID ORCS,Cell-essential genes,Kidney
217,29083409,pubmed,Meyers RM (2017),37-PMID29083409,17670,17670,Yes,2202,CERES,Score Significance,Score.2 (FDR) < 0.05,High Throughput,Negative Selection,Pool,Timecourse,21 Days,NA,NA,< 1,Avana,CRISPRn,Knockout,Cas9,BFTC905,Cancer Cell Line,cell proliferation,2,CERES score,FDR,NA,NA,NA,9606,H. sapiens,"To identify gene hits at an FDR < 0.05, ORCS estimated FDRs for the CERES Avana dataset using customized gold-standard positive and negative sets of genes. The custom positive set included genes essential in at least 90% of cell lines in both the CERES Avana dataset (PMID:29083409) and the 10 lines included in Bertomeu et al. (PMID:29038160). The custom negative set included genes essential in zero cell lines from one of the two datasets and in <=10% of the other dataset.",BioGRID ORCS,Cell-essential genes,Urinary
218,29083409,pubmed,Meyers RM (2017),38-PMID29083409,17670,17670,Yes,1962,CERES,Score Significance,Score.2 (FDR) < 0.05,High Throughput,Negative Selection,Pool,Timecourse,21 Days,NA,NA,< 1,Avana,CRISPRn,Knockout,Cas9,BFTC-909,Cancer Cell Line,cell proliferation,2,CERES score,FDR,NA,NA,NA,9606,H. sapiens,"To identify gene hits at an FDR < 0.05, ORCS estimated FDRs for the CERES Avana dataset using customized gold-standard positive and negative sets of genes. The custom positive set included genes essential in at least 90% of cell lines in both the CERES Avana dataset (PMID:29083409) and the 10 lines included in Bertomeu et al. (PMID:29038160). The custom negative set included genes essential in zero cell lines from one of the two datasets and in <=10% of the other dataset.",BioGRID ORCS,Cell-essential genes,Urinary
219,29083409,pubmed,Meyers RM (2017),39-PMID29083409,17670,17670,Yes,1917,CERES,Score Significance,Score.2 (FDR) < 0.05,High Throughput,Negative Selection,Pool,Timecourse,21 Days,NA,NA,< 1,Avana,CRISPRn,Knockout,Cas9,BICR 22,Cancer Cell Line,cell proliferation,2,CERES score,FDR,NA,NA,NA,9606,H. sapiens,"To identify gene hits at an FDR < 0.05, ORCS estimated FDRs for the CERES Avana dataset using customized gold-standard positive and negative sets of genes. The custom positive set included genes essential in at least 90% of cell lines in both the CERES Avana dataset (PMID:29083409) and the 10 lines included in Bertomeu et al. (PMID:29038160). The custom negative set included genes essential in zero cell lines from one of the two datasets and in <=10% of the other dataset.",BioGRID ORCS,Cell-essential genes,Head and Neck / Squamous
252,29083409,pubmed,Meyers RM (2017),72-PMID29083409,17670,17670,Yes,1566,CERES,Score Significance,Score.2 (FDR) < 0.05,High Throughput,Negative Selection,Pool,Timecourse,21 Days,NA,NA,< 1,Avana,CRISPRn,Knockout,Cas9,HCC1419,Cancer Cell Line,cell proliferation,2,CERES score,FDR,NA,NA,NA,9606,H. sapiens,"To identify gene hits at an FDR < 0.05, ORCS estimated FDRs for the CERES Avana dataset using customized gold-standard positive and negative sets of genes. The custom positive set included genes essential in at least 90% of cell lines in both the CERES Avana dataset (PMID:29083409) and the 10 lines included in Bertomeu et al. (PMID:29038160). The custom negative set included genes essential in zero cell lines from one of the two datasets and in <=10% of the other dataset.",BioGRID ORCS,Cell-essential genes,Breast
255,29083409,pubmed,Meyers RM (2017),75-PMID29083409,17670,17670,Yes,2041,CERES,Score Significance,Score.2 (FDR) < 0.05,High Throughput,Negative Selection,Pool,Timecourse,21 Days,NA,NA,< 1,Avana,CRISPRn,Knockout,Cas9,HCC1806,Cancer Cell Line,cell proliferation,2,CERES score,FDR,NA,NA,NA,9606,H. sapiens,"To identify gene hits at an FDR < 0.05, ORCS estimated FDRs for the CERES Avana dataset using customized gold-standard positive and negative sets of genes. The custom positive set included genes essential in at least 90% of cell lines in both the CERES Avana dataset (PMID:29083409) and the 10 lines included in Bertomeu et al. (PMID:29038160). The custom negative set included genes essential in zero cell lines from one of the two datasets and in <=10% of the other dataset.",BioGRID ORCS,Cell-essential genes,Breast / Squamous
272,29083409,pubmed,Meyers RM (2017),92-PMID29083409,17670,17670,Yes,2352,CERES,Score Significance,Score.2 (FDR) < 0.05,High Throughput,Negative Selection,Pool,Timecourse,21 Days,NA,NA,< 1,Avana,CRISPRn,Knockout,Cas9,HuP-T3,Cancer Cell Line,cell proliferation,2,CERES score,FDR,NA,NA,NA,9606,H. sapiens,"To identify gene hits at an FDR < 0.05, ORCS estimated FDRs for the CERES Avana dataset using customized gold-standard positive and negative sets of genes. The custom positive set included genes essential in at least 90% of cell lines in both the CERES Avana dataset (PMID:29083409) and the 10 lines included in Bertomeu et al. (PMID:29038160). The custom negative set included genes essential in zero cell lines from one of the two datasets and in <=10% of the other dataset.",BioGRID ORCS,Cell-essential genes,Pancreas / Glandular
276,29083409,pubmed,Meyers RM (2017),96-PMID29083409,17670,17670,Yes,1906,CERES,Score Significance,Score.2 (FDR) < 0.05,High Throughput,Negative Selection,Pool,Timecourse,21 Days,NA,NA,< 1,Avana,CRISPRn,Knockout,Cas9,D341Med,Cancer Cell Line,cell proliferation,2,CERES score,FDR,NA,NA,NA,9606,H. sapiens,"To identify gene hits at an FDR < 0.05, ORCS estimated FDRs for the CERES Avana dataset using customized gold-standard positive and negative sets of genes. The custom positive set included genes essential in at least 90% of cell lines in both the CERES Avana dataset (PMID:29083409) and the 10 lines included in Bertomeu et al. (PMID:29038160). The custom negative set included genes essential in zero cell lines from one of the two datasets and in <=10% of the other dataset.",BioGRID ORCS,Cell-essential genes,Nervous
277,29083409,pubmed,Meyers RM (2017),97-PMID29083409,17670,17670,Yes,2210,CERES,Score Significance,Score.2 (FDR) < 0.05,High Throughput,Negative Selection,Pool,Timecourse,21 Days,NA,NA,< 1,Avana,CRISPRn,Knockout,Cas9,DAN-G,Cancer Cell Line,cell proliferation,2,CERES score,FDR,NA,NA,NA,9606,H. sapiens,"To identify gene hits at an FDR < 0.05, ORCS estimated FDRs for the CERES Avana dataset using customized gold-standard positive and negative sets of genes. The custom positive set included genes essential in at least 90% of cell lines in both the CERES Avana dataset (PMID:29083409) and the 10 lines included in Bertomeu et al. (PMID:29038160). The custom negative set included genes essential in zero cell lines from one of the two datasets and in <=10% of the other dataset.",BioGRID ORCS,Cell-essential genes,Pancreas / Glandular
286,29083409,pubmed,Meyers RM (2017),106-PMID29083409,17670,17670,Yes,1748,CERES,Score Significance,Score.2 (FDR) < 0.05,High Throughput,Negative Selection,Pool,Timecourse,21 Days,NA,NA,< 1,Avana,CRISPRn,Knockout,Cas9,EPLC-272H,Cancer Cell Line,cell proliferation,2,CERES score,FDR,NA,NA,NA,9606,H. sapiens,"To identify gene hits at an FDR < 0.05, ORCS estimated FDRs for the CERES Avana dataset using customized gold-standard positive and negative sets of genes. The custom positive set included genes essential in at least 90% of cell lines in both the CERES Avana dataset (PMID:29083409) and the 10 lines included in Bertomeu et al. (PMID:29038160). The custom negative set included genes essential in zero cell lines from one of the two datasets and in <=10% of the other dataset.",BioGRID ORCS,Cell-essential genes,Lung
326,29083409,pubmed,Meyers RM (2017),146-PMID29083409,17670,17670,Yes,2178,CERES,Score Significance,Score.2 (FDR) < 0.05,High Throughput,Negative Selection,Pool,Timecourse,21 Days,NA,NA,< 1,Avana,CRISPRn,Knockout,Cas9,KP-4,Cancer Cell Line,cell proliferation,2,CERES score,FDR,NA,NA,NA,9606,H. sapiens,"To identify gene hits at an FDR < 0.05, ORCS estimated FDRs for the CERES Avana dataset using customized gold-standard positive and negative sets of genes. The custom positive set included genes essential in at least 90% of cell lines in both the CERES Avana dataset (PMID:29083409) and the 10 lines included in Bertomeu et al. (PMID:29038160). The custom negative set included genes essential in zero cell lines from one of the two datasets and in <=10% of the other dataset.",BioGRID ORCS,Cell-essential genes,Pancreas
332,29083409,pubmed,Meyers RM (2017),152-PMID29083409,17670,17670,Yes,2197,CERES,Score Significance,Score.2 (FDR) < 0.05,High Throughput,Negative Selection,Pool,Timecourse,21 Days,NA,NA,< 1,Avana,CRISPRn,Knockout,Cas9,KYSE-180,Cancer Cell Line,cell proliferation,2,CERES score,FDR,NA,NA,NA,9606,H. sapiens,"To identify gene hits at an FDR < 0.05, ORCS estimated FDRs for the CERES Avana dataset using customized gold-standard positive and negative sets of genes. The custom positive set included genes essential in at least 90% of cell lines in both the CERES Avana dataset (PMID:29083409) and the 10 lines included in Bertomeu et al. (PMID:29038160). The custom negative set included genes essential in zero cell lines from one of the two datasets and in <=10% of the other dataset.",BioGRID ORCS,Cell-essential genes,Head and Neck / Squamous
333,29083409,pubmed,Meyers RM (2017),153-PMID29083409,17670,17670,Yes,1875,CERES,Score Significance,Score.2 (FDR) < 0.05,High Throughput,Negative Selection,Pool,Timecourse,21 Days,NA,NA,< 1,Avana,CRISPRn,Knockout,Cas9,KYSE-270,Cancer Cell Line,cell proliferation,2,CERES score,FDR,NA,NA,NA,9606,H. sapiens,"To identify gene hits at an FDR < 0.05, ORCS estimated FDRs for the CERES Avana dataset using customized gold-standard positive and negative sets of genes. The custom positive set included genes essential in at least 90% of cell lines in both the CERES Avana dataset (PMID:29083409) and the 10 lines included in Bertomeu et al. (PMID:29038160). The custom negative set included genes essential in zero cell lines from one of the two datasets and in <=10% of the other dataset.",BioGRID ORCS,Cell-essential genes,Head and Neck / Squamous
335,29083409,pubmed,Meyers RM (2017),154-PMID29083409,17670,17670,Yes,2032,CERES,Score Significance,Score.2 (FDR) < 0.05,High Throughput,Negative Selection,Pool,Timecourse,21 Days,NA,NA,< 1,Avana,CRISPRn,Knockout,Cas9,KYSE-450,Cancer Cell Line,cell proliferation,2,CERES score,FDR,NA,NA,NA,9606,H. sapiens,"To identify gene hits at an FDR < 0.05, ORCS estimated FDRs for the CERES Avana dataset using customized gold-standard positive and negative sets of genes. The custom positive set included genes essential in at least 90% of cell lines in both the CERES Avana dataset (PMID:29083409) and the 10 lines included in Bertomeu et al. (PMID:29038160). The custom negative set included genes essential in zero cell lines from one of the two datasets and in <=10% of the other dataset.",BioGRID ORCS,Cell-essential genes,Head and Neck / Squamous
336,29083409,pubmed,Meyers RM (2017),155-PMID29083409,17670,17670,Yes,2137,CERES,Score Significance,Score.2 (FDR) < 0.05,High Throughput,Negative Selection,Pool,Timecourse,21 Days,NA,NA,< 1,Avana,CRISPRn,Knockout,Cas9,KYSE-70,Cancer Cell Line,cell proliferation,2,CERES score,FDR,NA,NA,NA,9606,H. sapiens,"To identify gene hits at an FDR < 0.05, ORCS estimated FDRs for the CERES Avana dataset using customized gold-standard positive and negative sets of genes. The custom positive set included genes essential in at least 90% of cell lines in both the CERES Avana dataset (PMID:29083409) and the 10 lines included in Bertomeu et al. (PMID:29038160). The custom negative set included genes essential in zero cell lines from one of the two datasets and in <=10% of the other dataset.",BioGRID ORCS,Cell-essential genes,Head and Neck / Squamous
353,29083409,pubmed,Meyers RM (2017),170-PMID29083409,17670,17670,Yes,1884,CERES,Score Significance,Score.2 (FDR) < 0.05,High Throughput,Negative Selection,Pool,Timecourse,21 Days,NA,NA,< 1,Avana,CRISPRn,Knockout,Cas9,M059K,Cancer Cell Line,cell proliferation,2,CERES score,FDR,NA,NA,NA,9606,H. sapiens,"To identify gene hits at an FDR < 0.05, ORCS estimated FDRs for the CERES Avana dataset using customized gold-standard positive and negative sets of genes. The custom positive set included genes essential in at least 90% of cell lines in both the CERES Avana dataset (PMID:29083409) and the 10 lines included in Bertomeu et al. (PMID:29038160). The custom negative set included genes essential in zero cell lines from one of the two datasets and in <=10% of the other dataset.",BioGRID ORCS,Cell-essential genes,Nervous
368,29083409,pubmed,Meyers RM (2017),185-PMID29083409,17670,17670,Yes,2257,CERES,Score Significance,Score.2 (FDR) < 0.05,High Throughput,Negative Selection,Pool,Timecourse,21 Days,NA,NA,< 1,Avana,CRISPRn,Knockout,Cas9,MIA Paca-2,Cancer Cell Line,cell proliferation,2,CERES score,FDR,NA,NA,NA,9606,H. sapiens,"To identify gene hits at an FDR < 0.05, ORCS estimated FDRs for the CERES Avana dataset using customized gold-standard positive and negative sets of genes. The custom positive set included genes essential in at least 90% of cell lines in both the CERES Avana dataset (PMID:29083409) and the 10 lines included in Bertomeu et al. (PMID:29038160). The custom negative set included genes essential in zero cell lines from one of the two datasets and in <=10% of the other dataset.",BioGRID ORCS,Cell-essential genes,Pancreas / Glandular
