cell_type,gene,num_hits,num_screens,gene_ensembl
Nervous-StemCell,ATP5O,1,4,
Nervous-StemCell,C11orf57,1,4,
Nervous-StemCell,C21orf2,1,4,
Nervous-StemCell,C3orf38,1,4,ENSG00000179021
Nervous-StemCell,CACNB4,1,4,ENSG00000182389
Nervous-StemCell,CAMLG,1,4,ENSG00000164615
Nervous-StemCell,CCDC144A,1,4,ENSG00000170160
Nervous-StemCell,CD164,1,4,ENSG00000135535
Nervous-StemCell,CDC25B,1,4,ENSG00000101224
Nervous-StemCell,CDCA2,1,4,ENSG00000184661
Nervous-StemCell,CDH2,1,4,ENSG00000170558
Nervous-StemCell,CDKN2AIPNL,1,4,ENSG00000237190
Nervous-StemCell,CENPO,1,4,ENSG00000138092
Nervous-StemCell,CENPP,1,4,ENSG00000188312
Nervous-StemCell,CENPX,1,4,ENSG00000169689
Nervous-StemCell,COG5,1,4,ENSG00000164597
Nervous-StemCell,CPOX,1,4,ENSG00000080819
Nervous-StemCell,DEXI,1,4,ENSG00000182108
Nervous-StemCell,DLG5,1,4,ENSG00000151208
Nervous-StemCell,DNTTIP1,1,4,ENSG00000101457
Nervous-StemCell,DOCK7,1,4,ENSG00000116641
Nervous-StemCell,DOK7,1,4,ENSG00000175920
Nervous-StemCell,EEF1AKMT2,1,4,ENSG00000203791
Nervous-StemCell,EHD1,1,4,ENSG00000110047
Nervous-StemCell,ELMO2,1,4,ENSG00000062598
Nervous-StemCell,EP400NL,1,4,
Nervous-StemCell,ERCC6L,1,4,ENSG00000186871
Nervous-StemCell,FAM229B,1,4,ENSG00000203778
Nervous-StemCell,FANCF,1,4,ENSG00000183161
Nervous-StemCell,FASN,1,4,ENSG00000169710
Nervous-StemCell,FBXO32,1,4,ENSG00000156804
Nervous-StemCell,GID8,1,4,ENSG00000101193
Nervous-StemCell,GP1BB,1,4,ENSG00000203618
Nervous-StemCell,GUSB,1,4,ENSG00000169919
Nervous-StemCell,HMOX2,1,4,ENSG00000103415
Nervous-StemCell,HOMEZ,1,4,ENSG00000290292
Nervous-StemCell,IGHMBP2,1,4,ENSG00000132740
Nervous-StemCell,IGLON5,1,4,ENSG00000142549
Nervous-StemCell,IGSF3,1,4,ENSG00000143061
Nervous-StemCell,ILK,1,4,ENSG00000166333
Nervous-StemCell,INTS13,1,4,ENSG00000064102
Nervous-StemCell,ITGA7,1,4,ENSG00000135424
Nervous-StemCell,ITGB1,1,4,ENSG00000150093
Nervous-StemCell,KIF18B,1,4,ENSG00000186185
Nervous-StemCell,KNDC1,1,4,ENSG00000171798
Nervous-StemCell,KRT74,1,4,ENSG00000170484
Nervous-StemCell,MDM4,1,4,ENSG00000198625
Nervous-StemCell,MEMO1,1,4,ENSG00000162959
Nervous-StemCell,MEX3A,1,4,ENSG00000254726
Nervous-StemCell,MON1A,1,4,ENSG00000164077
Nervous-StemCell,MSI1,1,4,ENSG00000135097
Nervous-StemCell,MUC20,1,4,ENSG00000176945
Nervous-StemCell,NCF1,1,4,ENSG00000158517
Nervous-StemCell,NEFH,1,4,ENSG00000100285
Nervous-StemCell,NOX4,1,4,ENSG00000086991
Nervous-StemCell,NR2C2AP,1,4,ENSG00000184162
Nervous-StemCell,OTOL1,1,4,ENSG00000182447
Nervous-StemCell,OTUD4,1,4,ENSG00000164164
Nervous-StemCell,P2RY2,1,4,ENSG00000175591
Nervous-StemCell,PARVB,1,4,ENSG00000188677
Nervous-StemCell,PI4KB,1,4,ENSG00000143393
Nervous-StemCell,PIEZO1,1,4,ENSG00000103335
Nervous-StemCell,PLEKHG2,1,4,ENSG00000090924
Nervous-StemCell,PLOD1,1,4,ENSG00000083444
Nervous-StemCell,PLPPR3,1,4,ENSG00000129951
Nervous-StemCell,PLXNB1,1,4,ENSG00000164050
Nervous-StemCell,POLE4,1,4,ENSG00000115350
Nervous-StemCell,PPM1G,1,4,ENSG00000115241
Nervous-StemCell,PPP1R16A,1,4,ENSG00000160972
Nervous-StemCell,PTK2,1,4,ENSG00000169398
Nervous-StemCell,RAB11FIP3,1,4,ENSG00000090565
Nervous-StemCell,RBM34,1,4,ENSG00000188739
Nervous-StemCell,REXO1,1,4,ENSG00000079313
Nervous-StemCell,RNF145,1,4,ENSG00000145860
Nervous-StemCell,RNF25,1,4,ENSG00000163481
Nervous-StemCell,RPSA,1,4,ENSG00000168028
Nervous-StemCell,SERF2,1,4,ENSG00000140264
Nervous-StemCell,SGK3,1,4,ENSG00000104205
Nervous-StemCell,SHARPIN,1,4,ENSG00000179526
Nervous-StemCell,SLC39A13,1,4,ENSG00000165915
Nervous-StemCell,SNAP23,1,4,ENSG00000092531
Nervous-StemCell,SOX2,1,4,ENSG00000181449
Nervous-StemCell,SPRY4,1,4,ENSG00000187678
Nervous-StemCell,SQLE,1,4,ENSG00000104549
Nervous-StemCell,SSBP2,1,4,ENSG00000145687
Nervous-StemCell,SUPT3H,1,4,ENSG00000196284
Nervous-StemCell,SUZ12,1,4,ENSG00000178691
Nervous-StemCell,TAF3,1,4,ENSG00000165632
Nervous-StemCell,TBC1D10B,1,4,ENSG00000169221
Nervous-StemCell,TEKT4,1,4,ENSG00000163060
Nervous-StemCell,TM2D1,1,4,ENSG00000162604
Nervous-StemCell,TNPO1,1,4,ENSG00000083312
Nervous-StemCell,TRAPPC13,1,4,ENSG00000113597
Nervous-StemCell,TRAPPC9,1,4,ENSG00000167632
Nervous-StemCell,TRIP13,1,4,ENSG00000071539
Nervous-StemCell,TSC2,1,4,ENSG00000103197
Nervous-StemCell,UBE2T,1,4,ENSG00000077152
Nervous-StemCell,UPK3BL1,1,4,ENSG00000267368
Nervous-StemCell,WDR26,1,4,ENSG00000162923
Nervous-StemCell,WDR73,1,4,ENSG00000177082
Nervous-StemCell,ZNF236,1,4,ENSG00000130856
Nervous-StemCell,ZNF277,1,4,ENSG00000198839
Nervous-StemCell,C14orf80,2,4,
Nervous-StemCell,C16orf72,2,4,
Nervous-StemCell,C7orf26,2,4,
Nervous-StemCell,CBX4,2,4,ENSG00000141582
Nervous-StemCell,CDK11A,2,4,ENSG00000008128
Nervous-StemCell,CDK6,2,4,ENSG00000105810
Nervous-StemCell,DOLK,2,4,ENSG00000175283
Nervous-StemCell,FBXW11,2,4,ENSG00000072803
Nervous-StemCell,IRS2,2,4,ENSG00000185950
Nervous-StemCell,KIF2C,2,4,ENSG00000142945
Nervous-StemCell,NDUFAF3,2,4,ENSG00000178057
Nervous-StemCell,NDUFS2,2,4,ENSG00000158864
Nervous-StemCell,PPM1D,2,4,ENSG00000170836
Nervous-StemCell,SACS,2,4,ENSG00000151835
Nervous-StemCell,TAF9,2,4,ENSG00000273841
Nervous-StemCell,TERF2,2,4,ENSG00000132604
Nervous-StemCell,UBE2H,2,4,ENSG00000186591
Nervous-StemCell,LSS,3,4,ENSG00000160285
Nervous-StemCell,MDM2,3,4,ENSG00000135679
Nervous-StemCell,WWTR1,3,4,ENSG00000018408
Oral,ADAR,1,14,ENSG00000160710
Oral,CDK11A,1,14,ENSG00000008128
Oral,EARS2,1,14,ENSG00000103356
Oral,EDF1,1,14,ENSG00000107223
Oral,EGFR,1,14,ENSG00000146648
Oral,EIF3CL,1,14,ENSG00000184110
Oral,ETFRF1,1,14,ENSG00000205707
Oral,FIS1,1,14,ENSG00000214253
Oral,FOXE1,1,14,ENSG00000178919
Oral,GRIN2B,1,14,ENSG00000273079
Oral,H2AFB1,1,14,
Oral,HIST2H3C,1,14,
Oral,IDH3A,1,14,ENSG00000166411
Oral,KRTAP5-10,1,14,ENSG00000204572
Oral,MYO15A,1,14,ENSG00000091536
Oral,NDUFC2-KCTD14,1,14,ENSG00000259112
Oral,PRAMEF6,1,14,ENSG00000232423
Oral,SAR1A,1,14,ENSG00000079332
Oral,SCAP,1,14,ENSG00000114650
Oral,SNAP23,1,14,ENSG00000092531
Oral,SOX2,1,14,ENSG00000181449
Oral,TBC1D3C,1,14,ENSG00000274611
Oral,TRIM37,1,14,ENSG00000108395
Oral,TRMO,1,14,ENSG00000136932
Oral,TUBB4B,1,14,ENSG00000188229
Oral,UBIAD1,1,14,ENSG00000120942
Oral,USP14,1,14,ENSG00000101557
Oral,VRK1,1,14,ENSG00000100749
Oral,WDR73,1,14,ENSG00000177082
Oral,WWTR1,1,14,ENSG00000018408
Oral,YAP1,1,14,ENSG00000137693
Oral,HIST2H3D,2,14,
Oral,RPL13A,2,14,ENSG00000142541
Oral,TBC1D3F,2,14,ENSG00000275954
Oral,TYMS,2,14,ENSG00000176890
Oral,ALG1L,3,14,
Oral,NXT1,3,14,ENSG00000132661
Oral,PLGLB2,3,14,ENSG00000125551
Oral,LCE1E,5,14,ENSG00000186226
Oral,RPSA,5,14,ENSG00000168028
Oral,BCL2L2-PABPN1,7,14,ENSG00000258643
Oral,FAM86B1,8,14,ENSG00000186523
Oral,NPIPA5,8,14,ENSG00000183793
Oral,RPL21,8,14,ENSG00000122026
Oral,RGPD6,9,14,ENSG00000183054
Oral,POLR2A,11,14,ENSG00000181222
Oral*,AMY1B,1,44,ENSG00000174876
Oral*,CDK11A,1,44,ENSG00000008128
Oral*,EARS2,1,44,ENSG00000103356
Oral*,EDF1,1,44,ENSG00000107223
Oral*,ETFRF1,1,44,ENSG00000205707
Oral*,FBXW7,1,44,ENSG00000109670
Oral*,FIS1,1,44,ENSG00000214253
Oral*,FOXE1,1,44,ENSG00000178919
Oral*,GPI,1,44,ENSG00000105220
Oral*,GRIN2B,1,44,ENSG00000273079
Oral*,H2AFB1,1,44,
Oral*,HIST1H2AJ,1,44,
Oral*,HIST2H3C,1,44,
Oral*,IDH3A,1,44,ENSG00000166411
Oral*,KATNB1,1,44,ENSG00000140854
Oral*,MYO15A,1,44,ENSG00000091536
Oral*,PCDH7,1,44,ENSG00000169851
Oral*,PHGR1,1,44,ENSG00000233041
Oral*,RGPD2,1,44,ENSG00000185304
Oral*,RPP25L,1,44,ENSG00000164967
Oral*,SAR1A,1,44,ENSG00000079332
Oral*,SNAP23,1,44,ENSG00000092531
Oral*,SOX2,1,44,ENSG00000181449
Oral*,ST20-MTHFS,1,44,ENSG00000259332
Oral*,STXBP3,1,44,ENSG00000116266
Oral*,TBC1D3H,1,44,ENSG00000274226
Oral*,TRMO,1,44,ENSG00000136932
Oral*,UBIAD1,1,44,ENSG00000120942
Oral*,USP14,1,44,ENSG00000101557
Oral*,VPS4A,1,44,ENSG00000132612
Oral*,VRK1,1,44,ENSG00000100749
Oral*,WWTR1,1,44,ENSG00000018408
Oral*,ZFX,1,44,ENSG00000005889
Oral*,ZNF705D,1,44,ENSG00000215343
Oral*,EIF3CL,2,44,ENSG00000184110
Oral*,POLR2J,2,44,ENSG00000005075
Oral*,RBM10,2,44,ENSG00000182872
Oral*,SCAP,2,44,ENSG00000114650
Oral*,SNRPB2,2,44,ENSG00000125870
Oral*,STN1,2,44,ENSG00000107960
Oral*,TUBB4B,2,44,ENSG00000188229
Oral*,ADAR,3,44,ENSG00000160710
Oral*,HIST2H3D,3,44,
Oral*,KRTAP5-10,3,44,ENSG00000204572
Oral*,NDUFC2-KCTD14,3,44,ENSG00000259112
Oral*,PRAMEF6,3,44,ENSG00000232423
Oral*,TBC1D3C,3,44,ENSG00000274611
Oral*,TRIM37,3,44,ENSG00000108395
Oral*,TYMS,3,44,ENSG00000176890
Oral*,YAP1,3,44,ENSG00000137693
Oral*,NXT1,4,44,ENSG00000132661
Oral*,TBC1D3F,4,44,ENSG00000275954
Oral*,WDR73,4,44,ENSG00000177082
Oral*,ALG1L,5,44,
Oral*,EGFR,5,44,ENSG00000146648
Oral*,PLGLB2,5,44,ENSG00000125551
Oral*,RPL13A,5,44,ENSG00000142541
Oral*,LCE1E,6,44,ENSG00000186226
Oral*,GPX4,8,44,ENSG00000167468
Oral*,RPSA,9,44,ENSG00000168028
Oral*,BCL2L2-PABPN1,14,44,ENSG00000258643
Oral*,NPIPA5,14,44,ENSG00000183793
Oral*,RPL21,14,44,ENSG00000122026
Oral*,FAM86B1,16,44,ENSG00000186523
Oral*,RGPD6,18,44,ENSG00000183054
Oral*,POLR2A,33,44,ENSG00000181222
Oral-Glandular,FAM86B1,1,1,ENSG00000186523
Oral-Glandular,NDUFC2-KCTD14,1,1,ENSG00000259112
Oral-Glandular,NPIPA5,1,1,ENSG00000183793
Oral-Glandular,PLGLB2,1,1,ENSG00000125551
Oral-Glandular,POLR2A,1,1,ENSG00000181222
Oral-Glandular,RGPD6,1,1,ENSG00000183054
Oral-Glandular,RPL21,1,1,ENSG00000122026
Oral-Squamous,AMY1B,1,29,ENSG00000174876
Oral-Squamous,EIF3CL,1,29,ENSG00000184110
Oral-Squamous,FBXW7,1,29,ENSG00000109670
Oral-Squamous,GPI,1,29,ENSG00000105220
Oral-Squamous,HIST1H2AJ,1,29,
Oral-Squamous,HIST2H3D,1,29,
Oral-Squamous,KATNB1,1,29,ENSG00000140854
Oral-Squamous,LCE1E,1,29,ENSG00000186226
Oral-Squamous,NDUFC2-KCTD14,1,29,ENSG00000259112
Oral-Squamous,NXT1,1,29,ENSG00000132661
Oral-Squamous,PCDH7,1,29,ENSG00000169851
Oral-Squamous,PHGR1,1,29,ENSG00000233041
Oral-Squamous,PLGLB2,1,29,ENSG00000125551
Oral-Squamous,RGPD2,1,29,ENSG00000185304
Oral-Squamous,RPP25L,1,29,ENSG00000164967
Oral-Squamous,SCAP,1,29,ENSG00000114650
Oral-Squamous,ST20-MTHFS,1,29,ENSG00000259332
Oral-Squamous,STXBP3,1,29,ENSG00000116266
Oral-Squamous,TBC1D3H,1,29,ENSG00000274226
Oral-Squamous,TUBB4B,1,29,ENSG00000188229
Oral-Squamous,TYMS,1,29,ENSG00000176890
Oral-Squamous,VPS4A,1,29,ENSG00000132612
Oral-Squamous,ZFX,1,29,ENSG00000005889
Oral-Squamous,ZNF705D,1,29,ENSG00000215343
Oral-Squamous,ADAR,2,29,ENSG00000160710
Oral-Squamous,ALG1L,2,29,
Oral-Squamous,KRTAP5-10,2,29,ENSG00000204572
Oral-Squamous,POLR2J,2,29,ENSG00000005075
Oral-Squamous,PRAMEF6,2,29,ENSG00000232423
Oral-Squamous,RBM10,2,29,ENSG00000182872
Oral-Squamous,SNRPB2,2,29,ENSG00000125870
Oral-Squamous,STN1,2,29,ENSG00000107960
Oral-Squamous,TBC1D3C,2,29,ENSG00000274611
Oral-Squamous,TBC1D3F,2,29,ENSG00000275954
Oral-Squamous,TRIM37,2,29,ENSG00000108395
Oral-Squamous,YAP1,2,29,ENSG00000137693
Oral-Squamous,RPL13A,3,29,ENSG00000142541
Oral-Squamous,WDR73,3,29,ENSG00000177082
Oral-Squamous,EGFR,4,29,ENSG00000146648
Oral-Squamous,RPSA,4,29,ENSG00000168028
Oral-Squamous,NPIPA5,5,29,ENSG00000183793
Oral-Squamous,RPL21,5,29,ENSG00000122026
Oral-Squamous,BCL2L2-PABPN1,7,29,ENSG00000258643
Oral-Squamous,FAM86B1,7,29,ENSG00000186523
Oral-Squamous,GPX4,8,29,ENSG00000167468
Oral-Squamous,RGPD6,8,29,ENSG00000183054
Oral-Squamous,POLR2A,21,29,ENSG00000181222
Ovary,ACSL4,1,39,ENSG00000068366
Ovary,ADAR,1,39,ENSG00000160710
Ovary,AFM,1,39,ENSG00000079557
Ovary,AGPAT2,1,39,ENSG00000169692
Ovary,ALG1L,1,39,
Ovary,ASH2L,1,39,ENSG00000129691
Ovary,ASPM,1,39,ENSG00000066279
Ovary,BAP1,1,39,ENSG00000163930
Ovary,CARS2,1,39,ENSG00000134905
Ovary,CDS2,1,39,ENSG00000101290
Ovary,CHMP7,1,39,ENSG00000147457
Ovary,CLEC18C,1,39,ENSG00000157335
Ovary,CSTF2,1,39,ENSG00000101811
Ovary,CTAGE8,1,39,ENSG00000289604
Ovary,EDF1,1,39,ENSG00000107223
Ovary,EFNA3,1,39,ENSG00000143590
Ovary,ETFRF1,1,39,ENSG00000205707
Ovary,FERMT2,1,39,ENSG00000073712
Ovary,FPGS,1,39,ENSG00000136877
Ovary,GBGT1,1,39,ENSG00000148288
Ovary,GOLGA8N,1,39,ENSG00000232653
Ovary,HIST2H2BE,1,39,
Ovary,HIST2H3A,1,39,
Ovary,HIST2H3C,1,39,
Ovary,ISCA1,1,39,ENSG00000135070
Ovary,KLF5,1,39,ENSG00000102554
Ovary,KRT86,1,39,ENSG00000170442
Ovary,KRTAP9-4,1,39,ENSG00000241595
Ovary,LDB1,1,39,ENSG00000198728
Ovary,LIN37,1,39,ENSG00000267796
Ovary,MAGED4,1,39,ENSG00000154545
Ovary,MYO1G,1,39,ENSG00000136286
Ovary,NXF2,1,39,ENSG00000269405
Ovary,PAK2,1,39,ENSG00000180370
Ovary,POLG,1,39,ENSG00000140521
Ovary,POTEM,1,39,ENSG00000222036
Ovary,RGPD2,1,39,ENSG00000185304
Ovary,RSPH10B2,1,39,ENSG00000169402
Ovary,SEPHS2,1,39,ENSG00000179918
Ovary,SMN2,1,39,ENSG00000205571
Ovary,SOX7,1,39,ENSG00000171056
Ovary,SPATA31A7,1,39,ENSG00000276040
Ovary,ST20-MTHFS,1,39,ENSG00000259332
Ovary,STAMBP,1,39,ENSG00000124356
Ovary,TGIF1,1,39,ENSG00000177426
Ovary,TNFRSF13C,1,39,ENSG00000159958
Ovary,TRIM37,1,39,ENSG00000108395
Ovary,TUBA1C,1,39,ENSG00000167553
Ovary,TYMS,1,39,ENSG00000176890
Ovary,UBA5,1,39,ENSG00000081307
Ovary,UBIAD1,1,39,ENSG00000120942
Ovary,VCX2,1,39,ENSG00000177504
Ovary,VPS4A,1,39,ENSG00000132612
Ovary,WRN,1,39,ENSG00000165392
Ovary,ZFP82,1,39,ENSG00000181007
Ovary,CFLAR,2,39,ENSG00000003402
Ovary,EARS2,2,39,ENSG00000103356
Ovary,NDUFC2-KCTD14,2,39,ENSG00000259112
Ovary,NXT1,2,39,ENSG00000132661
Ovary,RPL13A,2,39,ENSG00000142541
Ovary,RPP25L,2,39,ENSG00000164967
Ovary,RPS17,2,39,ENSG00000182774
Ovary,TMA7,2,39,ENSG00000232112
Ovary,VCY,2,39,ENSG00000129864
Ovary,PPAN-P2RY11,3,39,ENSG00000243207
Ovary,SCAP,3,39,ENSG00000114650
Ovary,GPX4,4,39,ENSG00000167468
Ovary,HIST1H2AJ,4,39,
Ovary,PRAMEF6,4,39,ENSG00000232423
Ovary,PLGLB2,5,39,ENSG00000125551
Ovary,RPSA,5,39,ENSG00000168028
Ovary,EIF3CL,7,39,ENSG00000184110
Ovary,LCE1E,8,39,ENSG00000186226
Ovary,TBC1D3F,10,39,ENSG00000275954
Ovary,TBC1D3H,10,39,ENSG00000274226
Ovary,RPL21,11,39,ENSG00000122026
Ovary,NPIPA5,12,39,ENSG00000183793
Ovary,BCL2L2-PABPN1,13,39,ENSG00000258643
Ovary,RGPD6,16,39,ENSG00000183054
Ovary,FAM86B1,18,39,ENSG00000186523
Ovary,POLR2J,18,39,ENSG00000005075
Ovary,TBC1D3C,18,39,ENSG00000274611
Ovary,POLR2A,30,39,ENSG00000181222
Ovary-Glandular,AMY1B,1,26,ENSG00000174876
Ovary-Glandular,BRD2,1,26,ENSG00000204256
Ovary-Glandular,CCNE1,1,26,ENSG00000105173
Ovary-Glandular,CFLAR,1,26,ENSG00000003402
Ovary-Glandular,CYC1,1,26,ENSG00000179091
Ovary-Glandular,FAAP24,1,26,ENSG00000131944
Ovary-Glandular,GPI,1,26,ENSG00000105220
Ovary-Glandular,HIST2H3A,1,26,
Ovary-Glandular,HIST2H3D,1,26,
Ovary-Glandular,ISY1-RAB43,1,26,ENSG00000261796
Ovary-Glandular,KLF5,1,26,ENSG00000102554
Ovary-Glandular,LDB1,1,26,ENSG00000198728
Ovary-Glandular,NPM1,1,26,ENSG00000181163
Ovary-Glandular,PITRM1,1,26,ENSG00000107959
Ovary-Glandular,PRAMEF6,1,26,ENSG00000232423
Ovary-Glandular,SMN2,1,26,ENSG00000205571
Ovary-Glandular,TOE1,1,26,ENSG00000132773
Ovary-Glandular,TRIM37,1,26,ENSG00000108395
Ovary-Glandular,UBIAD1,1,26,ENSG00000120942
Ovary-Glandular,VRK1,1,26,ENSG00000100749
Ovary-Glandular,WDR48,1,26,ENSG00000114742
Ovary-Glandular,GPX4,2,26,ENSG00000167468
Ovary-Glandular,HIST1H2AJ,2,26,
Ovary-Glandular,SEPHS2,2,26,ENSG00000179918
Ovary-Glandular,ALG1L,3,26,
Ovary-Glandular,EIF3CL,3,26,ENSG00000184110
Ovary-Glandular,POTEM,3,26,ENSG00000222036
Ovary-Glandular,RPS17,3,26,ENSG00000182774
Ovary-Glandular,SCAP,3,26,ENSG00000114650
Ovary-Glandular,TBC1D3H,4,26,ENSG00000274226
Ovary-Glandular,RPSA,5,26,ENSG00000168028
Ovary-Glandular,RPL21,6,26,ENSG00000122026
Ovary-Glandular,TBC1D3F,6,26,ENSG00000275954
Ovary-Glandular,PLGLB2,7,26,ENSG00000125551
Ovary-Glandular,LCE1E,8,26,ENSG00000186226
Ovary-Glandular,FAM86B1,9,26,ENSG00000186523
Ovary-Glandular,NPIPA5,9,26,ENSG00000183793
Ovary-Glandular,RGPD6,9,26,ENSG00000183054
Ovary-Glandular,BCL2L2-PABPN1,10,26,ENSG00000258643
Ovary-Glandular,TBC1D3C,13,26,ENSG00000274611
Ovary-Glandular,POLR2J,14,26,ENSG00000005075
Ovary-Glandular,POLR2A,21,26,ENSG00000181222
Pancreas,AFM,1,15,ENSG00000079557
Pancreas,ALG1L,1,15,
Pancreas,ATP5I,1,15,
Pancreas,CFLAR,1,15,ENSG00000003402
Pancreas,CTAGE8,1,15,ENSG00000289604
Pancreas,DEFB114,1,15,ENSG00000177684
Pancreas,EIF3CL,1,15,ENSG00000184110
Pancreas,GBGT1,1,15,ENSG00000148288
Pancreas,GYPE,1,15,ENSG00000197465
Pancreas,HIST2H4B,1,15,
Pancreas,IDH3A,1,15,ENSG00000166411
Pancreas,ITGAV,1,15,ENSG00000138448
Pancreas,LCE1E,1,15,ENSG00000186226
Pancreas,LIN37,1,15,ENSG00000267796
Pancreas,NFYA,1,15,ENSG00000001167
Pancreas,PRAMEF6,1,15,ENSG00000232423
Pancreas,RPS17,1,15,ENSG00000182774
Pancreas,RPSA,1,15,ENSG00000168028
Pancreas,SCAP,1,15,ENSG00000114650
Pancreas,SKAP2,1,15,ENSG00000005020
Pancreas,SNRPB2,1,15,ENSG00000125870
Pancreas,TNFRSF13C,1,15,ENSG00000159958
Pancreas,TYMS,1,15,ENSG00000176890
Pancreas,UBIAD1,1,15,ENSG00000120942
Pancreas,ZFP82,1,15,ENSG00000181007
Pancreas,ASH2L,2,15,ENSG00000129691
Pancreas,BCL2L2-PABPN1,2,15,ENSG00000258643
Pancreas,CHMP7,2,15,ENSG00000147457
Pancreas,FAM86B1,2,15,ENSG00000186523
Pancreas,RPL13A,2,15,ENSG00000142541
Pancreas,SEPHS2,2,15,ENSG00000179918
Pancreas,SPATA31A7,2,15,ENSG00000276040
Pancreas,NPIPA5,3,15,ENSG00000183793
Pancreas,TBC1D3H,3,15,ENSG00000274226
Pancreas,RGPD6,4,15,ENSG00000183054
Pancreas,RPL21,4,15,ENSG00000122026
Pancreas,POLR2J,5,15,ENSG00000005075
Pancreas,TBC1D3C,7,15,ENSG00000274611
Pancreas,POLR2A,11,15,ENSG00000181222
Pancreas-Glandular,ABCD1,1,52,ENSG00000101986
Pancreas-Glandular,ACOX1,1,52,ENSG00000161533
Pancreas-Glandular,AKT1,1,52,ENSG00000142208
Pancreas-Glandular,ANKRD46,1,52,ENSG00000186106
Pancreas-Glandular,ARID5A,1,52,ENSG00000196843
Pancreas-Glandular,ARPC1B,1,52,ENSG00000130429
Pancreas-Glandular,ATXN10,1,52,ENSG00000130638
Pancreas-Glandular,C14orf80,1,52,
Pancreas-Glandular,CABIN1,1,52,ENSG00000099991
Pancreas-Glandular,CCNC,1,52,ENSG00000112237
Pancreas-Glandular,CDH1,1,52,ENSG00000039068
Pancreas-Glandular,CDX2,1,52,ENSG00000165556
Pancreas-Glandular,COQ6,1,52,ENSG00000119723
Pancreas-Glandular,CPOX,1,52,ENSG00000080819
Pancreas-Glandular,CTNNB1,1,52,ENSG00000168036
Pancreas-Glandular,CYFIP1,1,52,ENSG00000273749
Pancreas-Glandular,DAZAP1,1,52,ENSG00000071626
Pancreas-Glandular,DCAF1,1,52,ENSG00000145041
Pancreas-Glandular,DCAF13,1,52,ENSG00000164934
Pancreas-Glandular,DHODH,1,52,ENSG00000102967
Pancreas-Glandular,DOLK,1,52,ENSG00000175283
Pancreas-Glandular,DPH6,1,52,ENSG00000134146
Pancreas-Glandular,EARS2,1,52,ENSG00000103356
Pancreas-Glandular,FAM83D,1,52,ENSG00000101447
Pancreas-Glandular,FOLH1,1,52,ENSG00000086205
Pancreas-Glandular,FOSL1,1,52,ENSG00000175592
Pancreas-Glandular,FTH1,1,52,ENSG00000167996
Pancreas-Glandular,GBGT1,1,52,ENSG00000148288
Pancreas-Glandular,GFM2,1,52,ENSG00000164347
Pancreas-Glandular,GRK2,1,52,ENSG00000173020
Pancreas-Glandular,HGC6.3,1,52,
Pancreas-Glandular,HIST1H2AJ,1,52,
Pancreas-Glandular,HIST2H2BE,1,52,
Pancreas-Glandular,HIST2H3D,1,52,
Pancreas-Glandular,HNF1B,1,52,ENSG00000275410
Pancreas-Glandular,IBA57,1,52,ENSG00000181873
Pancreas-Glandular,IGF1R,1,52,ENSG00000140443
Pancreas-Glandular,ILK,1,52,ENSG00000166333
Pancreas-Glandular,KLF3,1,52,ENSG00000109787
Pancreas-Glandular,LRRC37A3,1,52,ENSG00000176809
Pancreas-Glandular,MARCH5,1,52,
Pancreas-Glandular,MPDU1,1,52,ENSG00000129255
Pancreas-Glandular,MTFMT,1,52,ENSG00000103707
Pancreas-Glandular,MYH9,1,52,ENSG00000100345
Pancreas-Glandular,NANS,1,52,ENSG00000095380
Pancreas-Glandular,NCKAP1,1,52,ENSG00000061676
Pancreas-Glandular,NR2C2AP,1,52,ENSG00000184162
Pancreas-Glandular,NSMCE2,1,52,ENSG00000156831
Pancreas-Glandular,NXT1,1,52,ENSG00000132661
Pancreas-Glandular,ONECUT2,1,52,ENSG00000119547
Pancreas-Glandular,PGLS,1,52,ENSG00000130313
Pancreas-Glandular,PHF12,1,52,ENSG00000109118
Pancreas-Glandular,PITRM1,1,52,ENSG00000107959
Pancreas-Glandular,PLGLB2,1,52,ENSG00000125551
Pancreas-Glandular,PMF1-BGLAP,1,52,ENSG00000260238
Pancreas-Glandular,POLG2,1,52,ENSG00000256525
Pancreas-Glandular,POLR2M,1,52,ENSG00000255529
Pancreas-Glandular,PRR20E,1,52,ENSG00000234278
Pancreas-Glandular,RAB10,1,52,ENSG00000084733
Pancreas-Glandular,RBM15,1,52,ENSG00000162775
Pancreas-Glandular,RIF1,1,52,ENSG00000080345
Pancreas-Glandular,SULT1E1,1,52,ENSG00000109193
Pancreas-Glandular,TAZ,1,52,
Pancreas-Glandular,TCF7L2,1,52,ENSG00000148737
Pancreas-Glandular,TIMM17A,1,52,ENSG00000134375
Pancreas-Glandular,TIPARP,1,52,ENSG00000163659
Pancreas-Glandular,TMCO6,1,52,ENSG00000113119
Pancreas-Glandular,TOE1,1,52,ENSG00000132773
Pancreas-Glandular,TPK1,1,52,ENSG00000196511
Pancreas-Glandular,TRAF2,1,52,ENSG00000127191
Pancreas-Glandular,TRIM28,1,52,ENSG00000130726
Pancreas-Glandular,TUBA1C,1,52,ENSG00000167553
Pancreas-Glandular,UBA6,1,52,ENSG00000033178
Pancreas-Glandular,UGT1A8,1,52,ENSG00000242366
Pancreas-Glandular,VPS4A,1,52,ENSG00000132612
